,year,community,property_type,area,built_year,electricity,gas,ghg,latitude,longitude,treated,ghg_efficiency,elec_efficiency,gas_efficiency,lat_bin,lon_bin,type of efficiency
23996,2022,LOOP,Multifamily Housing,72150.0,1903.0,3335792.1,3461826.4,623.2,41.88105599309978,-87.62758635090134,0,8.63756063756064,46234.12474012474,47980.961884961886,41.88,-87.63,Greenhouse Gas
22812,2022,NEAR WEST SIDE,Office,347691.0,1922.0,19028890.8,9264646.7,2998.5,41.8779141549793,-87.64140539747254,0,8.624036860315625,54729.31654831445,26646.2079835256,41.87,-87.65,Greenhouse Gas
24441,2022,UPTOWN,Multifamily Housing,453194.0,1973.0,12935978.5,41203543.6,3892.4,41.96166713685557,-87.64976056950601,0,8.588816268529591,28544.01977960873,90918.1136555206,41.96,-87.65,Greenhouse Gas
21952,2022,GAGE PARK,K-12 School,93408.0,2013.0,4223424.9,3967579.8,801.7,41.80175621018816,-87.71098825548948,1,8.58277663583419,45214.809224049335,42475.8029290853,41.8,-87.72,Greenhouse Gas
21525,2022,NEAR WEST SIDE,Office,236216.0,1901.0,15387418.2,0.0,2026.7,41.88692121683921,-87.6428794084608,0,8.579859111999188,65141.303722017125,0.0,41.88,-87.65,Greenhouse Gas
20898,2022,NEAR NORTH SIDE,Multifamily Housing,690169.0,1983.0,39802699.9,12723426.0,5918.4,41.89338886697453,-87.62770240071154,0,8.575290979455755,57670.94711585133,18435.232530003523,41.89,-87.63,Greenhouse Gas
22029,2022,NEAR NORTH SIDE,Hotel,285516.0,1980.0,12788021.9,14374537.3,2447.9,41.89250116694964,-87.62824273781878,0,8.573600078454449,44789.16032726713,50345.82054946133,41.89,-87.63,Greenhouse Gas
21549,2022,NEAR WEST SIDE,K-12 School,102703.0,1893.0,2579605.0,10168250.0,879.9,41.87124633721824,-87.65340204686326,0,8.567422567987302,25117.133871454585,99006.35813948959,41.87,-87.66,Greenhouse Gas
22767,2022,LOOP,Office,512369.0,1910.0,17301907.5,34815053.1,4383.4,41.88026337218459,-87.62450498038699,0,8.555162392728677,33768.451057733786,67949.17940000273,41.88,-87.63,Greenhouse Gas
23630,2022,DOUGLAS,Multifamily Housing,289267.0,1960.0,4845923.9,34537095.8,2472.7,41.840590090033814,-87.61701727569529,0,8.54815793021672,16752.425613706368,119395.21549295288,41.84,-87.62,Greenhouse Gas
22930,2022,SOUTH SHORE,Senior Living Community,97516.0,1994.0,3081641.0,8047699.5,833.3,41.76571177860111,-87.56662638740687,1,8.545264366873127,31601.38849009393,82526.96480577547,41.76,-87.57,Greenhouse Gas
23835,2022,WASHINGTON HEIGHTS,Senior Living Community,107394.0,1996.0,4145496.0,6985979.8,917.1,41.721504890723246,-87.64859453180811,0,8.539583216939494,38600.81568802726,65050.00093115072,41.72,-87.65,Greenhouse Gas
23056,2022,DOUGLAS,Multifamily Housing,289267.0,1960.0,7555493.0,27745500.0,2468.9,41.84018461325017,-87.61700654300184,0,8.535021277919709,26119.443282503707,95916.57534388645,41.84,-87.62,Greenhouse Gas
23218,2022,GREATER GRAND CROSSING,K-12 School,70786.0,1962.0,1486850.7,7686390.1,604.1,41.77979700490699,-87.61717494239684,0,8.534173424123415,21004.869606984434,108586.3037888848,41.77,-87.62,Greenhouse Gas
21246,2022,NEAR WEST SIDE,Office,163900.0,1996.0,10616217.4,0.0,1398.3,41.87670981903825,-87.64087797895064,0,8.531421598535692,64772.5283709579,0.0,41.87,-87.65,Greenhouse Gas
23271,2022,LOOP,Office,86000.0,1891.0,3566112.0,4957221.3,733.0,41.87486199770747,-87.62936304459032,0,8.523255813953488,41466.41860465116,57642.10813953488,41.87,-87.63,Greenhouse Gas
22459,2022,ROGERS PARK,Multifamily Housing,97200.0,2003.0,3612655.7,6638500.1,828.4,42.017149711055744,-87.6731785733257,1,8.522633744855966,37167.239711934155,68297.32613168724,42.01,-87.68,Greenhouse Gas
21066,2022,LINCOLN PARK,Performing Arts,185000.0,2018.0,6373579.8,13867437.8,1576.1,41.92456760597094,-87.64887518194728,0,8.519459459459458,34451.7827027027,74959.12324324324,41.92,-87.65,Greenhouse Gas
23603,2022,KENWOOD,Multifamily Housing,59310.0,1950.0,1631553.0,5457151.0,504.8,41.80330129185393,-87.58613022646608,0,8.511212274489967,27508.902377339404,92010.63901534311,41.8,-87.59,Greenhouse Gas
21457,2022,BRIGHTON PARK,K-12 School,121557.0,1905.0,3790251.1,10072379.7,1034.2,41.821878601322474,-87.7002285852032,0,8.507942775817106,31180.854249446762,82861.37120856882,41.82,-87.71,Greenhouse Gas
21991,2022,NEAR NORTH SIDE,Hotel,160000.0,1999.0,5449314.8,12114400.5,1361.2,41.89072890812972,-87.6293856561825,0,8.5075,34058.2175,75715.00312499999,41.89,-87.63,Greenhouse Gas
24237,2022,UPTOWN,Strip Mall,108610.0,1995.0,5290721.2,4272366.5,923.8,41.970532497900834,-87.65956392060501,0,8.505662462020073,48713.02090046957,39336.7691741092,41.97,-87.66,Greenhouse Gas
22833,2022,UPTOWN,Multifamily Housing,54738.0,1933.0,2766387.0,1888199.1,464.7,41.95578272017259,-87.64865592099714,0,8.489531952208702,50538.69341225474,34495.21538967445,41.95,-87.65,Greenhouse Gas
22785,2022,ARCHER HEIGHTS,Lifestyle Center,122710.0,2016.0,6931895.0,2421052.5,1041.6,41.817056643315546,-87.72405529937818,0,8.488305761551626,56490.05785999511,19729.87124113764,41.81,-87.73,Greenhouse Gas
22298,2022,MOUNT GREENWOOD,College/University,468006.0,1955.0,13737726.0,40641801.9,3968.1,41.70612377529006,-87.71369359633356,0,8.478737452083946,29353.739054627502,86840.34371354213,41.7,-87.72,Greenhouse Gas
23407,2022,LOOP,Office,198650.0,1904.0,11512620.1,0.0,1683.1,41.880588504249914,-87.63070953866247,0,8.472690661968285,57954.29197080292,0.0,41.88,-87.64,Greenhouse Gas
24199,2022,UPTOWN,Multifamily Housing,56098.0,1959.0,1261881.9,5818399.6,475.3,41.968857896927275,-87.65025858626136,0,8.472672822560519,22494.24043637919,103718.48550750472,41.96,-87.66,Greenhouse Gas
24231,2022,MONTCLARE,Retail Store,138082.0,1995.0,5246245.7,9016132.1,1169.9,41.92692480560085,-87.79275104806534,0,8.472501846728758,37993.697223389,65295.49180921481,41.92,-87.8,Greenhouse Gas
23261,2022,WEST RIDGE,Multifamily Housing,73600.0,1951.0,1834254.5,7165300.3,622.2,41.99321580538996,-87.67872312505605,0,8.453804347826088,24921.936141304348,97354.62364130434,41.99,-87.68,Greenhouse Gas
23952,2022,ROSELAND,K-12 School,264710.0,1914.0,10428651.9,16263051.3,2237.4,41.692789557542376,-87.61638143811511,1,8.452268520267463,39396.516565297876,61437.23810962941,41.69,-87.62,Greenhouse Gas
22975,2022,LOWER WEST SIDE,K-12 School,80217.0,1989.0,3804625.6,3330089.7,678.0,41.84809742496657,-87.68078114123138,0,8.452073749953252,47429.16838076717,41513.515838288644,41.84,-87.69,Greenhouse Gas
24293,2022,CHICAGO LAWN,K-12 School,128128.0,1928.0,4733433.6,8627490.2,1081.7,41.767318002349406,-87.69172753914283,0,8.442338911088912,36943.00699300699,67334.93225524476,41.76,-87.7,Greenhouse Gas
22189,2022,NEAR WEST SIDE,Retail Store,173856.0,2012.0,8943289.0,5450599.6,1467.5,41.877720207180666,-87.6546900011066,0,8.4408936131051,51440.784327259345,31351.23090373642,41.87,-87.66,Greenhouse Gas
22318,2022,DOUGLAS,Multifamily Housing,289267.0,1960.0,4707325.2,34295202.2,2441.6,41.841984074086646,-87.61705417334562,0,8.440644802206958,16273.28800035953,118558.98598872323,41.84,-87.62,Greenhouse Gas
21630,2022,OHARE,Hotel,314254.0,2003.0,13106798.8,17408099.8,2651.0,41.98118072487806,-87.83916755770461,0,8.435851254081093,41707.65940926766,55394.99831346618,41.98,-87.84,Greenhouse Gas
21109,2022,WEST TOWN,Office,160280.0,1940.0,9016977.9,3091890.3,1351.9,41.895957437521645,-87.66766386349812,0,8.434614424756676,56257.66096830546,19290.5559021712,41.89,-87.67,Greenhouse Gas
22936,2022,ASHBURN,Senior Living Community,85816.0,1999.0,2774177.3,6727770.2,722.7,41.73540340021031,-87.69625291435973,0,8.42150647897828,32327.040412044367,78397.62049035146,41.73,-87.7,Greenhouse Gas
22452,2022,DOUGLAS,Multifamily Housing,336679.0,1956.0,2648377.3,46719835.7,2830.3,41.83648775352253,-87.61700840273149,0,8.406523721408226,7866.17906076708,138766.70567513863,41.83,-87.62,Greenhouse Gas
21054,2022,NORWOOD PARK,K-12 School,79665.0,1936.0,3162709.2,4763399.7,669.6,41.9763526249536,-87.79619832113984,0,8.405196761438523,39700.10920730559,59792.87893052156,41.97,-87.8,Greenhouse Gas
23833,2022,LOOP,Multifamily Housing,97930.0,2019.0,4625064.8,3957300.0,819.4,41.87736776237396,-87.63385356749127,0,8.367201061983048,47228.27325640764,40409.47615643827,41.87,-87.64,Greenhouse Gas
21924,2022,ROSELAND,Senior Living Community,76788.0,2006.0,4196419.7,1689610.0,642.5,41.703890751524135,-87.6207711552983,1,8.367192790540187,54649.420482367044,22003.568265874874,41.7,-87.63,Greenhouse Gas
22274,2022,DOUGLAS,Multifamily Housing,289267.0,1960.0,4745498.5,33797998.3,2420.2,41.84327124308953,-87.6170882448082,0,8.366664707692202,16405.253623814675,116840.14526371828,41.84,-87.62,Greenhouse Gas
21464,2022,UPTOWN,Multifamily Housing,188837.0,1935.0,8356704.4,8991453.5,1578.3,41.96918742738737,-87.65573364991938,0,8.35800187463262,44253.532941107944,47614.89273818161,41.96,-87.66,Greenhouse Gas
22218,2022,SOUTH LAWNDALE,K-12 School,63900.0,1996.0,2381439.5,4148519.8,534.0,41.83875332874672,-87.71722613624108,1,8.35680751173709,37268.22378716745,64922.062597809076,41.83,-87.72,Greenhouse Gas
23147,2022,LOOP,Office,1237300.0,1984.0,78452163.3,102384.4,10338.7,41.87588847004054,-87.63188472119873,0,8.355855491796655,63405.93493898003,82.74824214014386,41.87,-87.64,Greenhouse Gas
23514,2022,HYDE PARK,College/University,80082.0,1892.0,1455763.1,5789.0,668.8,41.78924933410045,-87.60110843868813,0,8.351439774231412,18178.40588396893,72.28840438550485,41.78,-87.61,Greenhouse Gas
21102,2022,AVONDALE,Retail Store,109634.0,2003.0,3679508.1,8112153.8,915.5,41.944881073845465,-87.71280508875888,0,8.35051170257402,33561.74270755422,73993.04777714943,41.94,-87.72,Greenhouse Gas
22121,2022,LINCOLN SQUARE,K-12 School,87149.0,1937.0,3318784.2,5465480.0,727.4,41.975352700419634,-87.68412165278949,0,8.346624746124453,38081.72440303389,62714.2021136215,41.97,-87.69,Greenhouse Gas
22262,2022,WEST RIDGE,K-12 School,136047.0,1926.0,4404874.6,10453750.5,1135.4,41.992564214774426,-87.69839748136455,0,8.345645254948659,32377.594507780395,76839.25775651062,41.99,-87.7,Greenhouse Gas
21682,2022,NEAR NORTH SIDE,Office,1164458.0,1988.0,73722375.6,0.0,9710.3,41.89000133521469,-87.62143868830125,0,8.338901016610302,63310.46340872748,0.0,41.89,-87.63,Greenhouse Gas
24043,2022,BRIDGEPORT,Multifamily Housing,110616.0,1943.0,3240669.7,9328352.3,922.3,41.83654296420702,-87.64809541792496,0,8.337853475084977,29296.572828523902,84330.94941057352,41.83,-87.65,Greenhouse Gas
20914,2022,ROGERS PARK,Multifamily Housing,62088.0,1967.0,1661671.1,5625168.7,517.6,42.00802983930751,-87.66535497284883,1,8.336554567710348,26763.16035304729,90599.93396469527,42.0,-87.67,Greenhouse Gas
21800,2022,NEAR NORTH SIDE,Office,102929.0,1926.0,3500963.9,7467321.1,857.8,41.89557506687819,-87.63254328007797,0,8.333900067036499,34013.386897764474,72548.272109901,41.89,-87.64,Greenhouse Gas
21117,2022,WOODLAWN,College/University,80489.0,2011.0,2321395.2,27533.0,669.5,41.78598917841517,-87.59118162844564,1,8.31790679471729,28841.148479916512,342.07158742188375,41.78,-87.6,Greenhouse Gas
23077,2022,NEAR NORTH SIDE,Office,1883966.0,1975.0,106274498.4,4139006.8,15658.9,41.88874103813187,-87.63708054058772,0,8.311668044964717,56409.987441386955,2196.964701061484,41.88,-87.64,Greenhouse Gas
22642,2022,HYDE PARK,Multifamily Housing,82328.0,1948.0,1643956.1,8802010.2,684.0,41.79361516500459,-87.59179381825182,0,8.308230492663494,19968.37163540958,106913.93207657176,41.79,-87.6,Greenhouse Gas
23929,2022,UPTOWN,Multifamily Housing,124461.0,1951.0,2851162.0,12365865.1,1032.3,41.95792554646546,-87.64648324306474,0,8.29416443705257,22908.07562208242,99355.34103052362,41.95,-87.65,Greenhouse Gas
22242,2022,NEAR NORTH SIDE,Office,66030.0,1988.0,4129581.2,55365.7,546.9,41.89017091785458,-87.62824385227027,0,8.282598818718764,62540.98440102984,838.493109192791,41.89,-87.63,Greenhouse Gas
23058,2022,PORTAGE PARK,K-12 School,129990.0,1911.0,3987965.6,10378750.1,1076.5,41.9487810665943,-87.75715297102042,0,8.281406262020155,30679.018386029697,79842.68097545965,41.94,-87.76,Greenhouse Gas
21470,2022,WEST RIDGE,Senior Living Community,150000.0,1985.0,5995959.8,8518099.9,1242.2,42.00599079054638,-87.70472572459504,0,8.281333333333333,39973.06533333333,56787.33266666667,42.0,-87.71,Greenhouse Gas
21186,2022,NEAR WEST SIDE,Office,78751.0,1910.0,4949388.8,0.0,651.9,41.87995707099538,-87.64128000375057,0,8.277990120760371,62848.58351005067,0.0,41.87,-87.65,Greenhouse Gas
23738,2022,NEAR NORTH SIDE,Multifamily Housing,123571.0,2008.0,3777478.6,9883150.3,1022.5,41.90366151267766,-87.6396656156241,0,8.274595172006377,30569.297003342206,79979.52836830649,41.9,-87.64,Greenhouse Gas
24083,2022,NEAR NORTH SIDE,Worship Facility,163806.0,1912.0,6946793.0,8281399.9,1354.9,41.89848890902573,-87.62455288409814,0,8.271369791094344,42408.66024443549,50556.14507405102,41.89,-87.63,Greenhouse Gas
22191,2022,NEAR NORTH SIDE,Multifamily Housing,99680.0,1928.0,2136163.3,10220822.8,824.2,41.9045320406348,-87.62884614950256,0,8.268459069020867,21430.209670947028,102536.34430176565,41.9,-87.63,Greenhouse Gas
22125,2022,NEAR NORTH SIDE,Office,188172.0,1983.0,11784761.2,0.0,1552.2,41.89325718527649,-87.62234986002646,0,8.248836171162553,62627.60240630912,0.0,41.89,-87.63,Greenhouse Gas
22303,2022,AUBURN GRESHAM,Multifamily Housing,67170.0,2006.0,2241310.4,4870581.0,553.9,41.75278293317966,-87.64302406399261,0,8.24624088134584,33367.729641208876,72511.25502456454,41.75,-87.65,Greenhouse Gas
24180,2022,WEST TOWN,Multifamily Housing,58984.0,2017.0,3690867.7,0.0,486.1,41.9135877900482,-87.68220283542529,0,8.241217957412179,62574.048894615495,0.0,41.91,-87.69,Greenhouse Gas
21412,2022,LOOP,Data Center,160000.0,1919.0,139432401.0,0.0,18365.2,41.87621600724368,-87.6316021355216,0,114.78250000000001,871452.5062500001,0.0,41.87,-87.64,Electricity
22392,2022,NEAR WEST SIDE,Data Center,104000.0,1918.0,49099102.8,0.0,6467.0,41.87187850850912,-87.64241744573332,0,62.18269230769231,472106.75769230764,0.0,41.87,-87.65,Electricity
23930,2022,WOODLAWN,Office,99163.0,2009.0,40478338.3,91728.0,7899.6,41.78467606169153,-87.59291263987394,1,79.66277744723335,408200.01714349096,925.022437804423,41.78,-87.6,Electricity
21718,2022,LOOP,Data Center,342883.0,1912.0,131003531.2,1294546.0,17323.8,41.87447214941229,-87.6298132150243,0,50.52393965288451,382064.81861159636,3775.4744329698465,41.87,-87.63,Electricity
21413,2022,NEAR NORTH SIDE,Supermarket/Grocery Store,74883.0,2009.0,17852792.4,19132719.6,3367.7,41.90939878780941,-87.65305069789407,0,44.97282427253181,238409.1502744281,255501.51035615563,41.9,-87.66,Electricity
21062,2022,LAKEVIEW,Supermarket/Grocery Store,82147.0,2017.0,17481787.3,7335000.0,2692.2,41.93974461573451,-87.6685161010639,0,32.77295579875101,212811.02535698202,89291.14879423473,41.93,-87.67,Electricity
21623,2022,ARCHER HEIGHTS,Supermarket/Grocery Store,56000.0,2003.0,10716888.2,8615851.4,1869.2,41.81391431134689,-87.7236649419466,0,33.37857142857143,191373.00357142856,153854.48928571428,41.81,-87.73,Electricity
23047,2022,HYDE PARK,Laboratory,479503.0,2005.0,89788713.9,91419.0,19163.8,41.79126716396833,-87.60271128899744,0,39.96596475934457,187253.7062333291,190.65365597295533,41.79,-87.61,Electricity
21119,2022,NEAR WEST SIDE,Supermarket/Grocery Store,66000.0,2013.0,11169349.3,10089445.8,2007.1,41.88106937422222,-87.68530755272025,0,30.410606060606057,169232.56515151515,152870.39090909093,41.88,-87.69,Electricity
23398,2022,EDGEWATER,Supermarket/Grocery Store,55883.0,2015.0,9448547.9,8000800.4,1669.5,41.9911817534467,-87.6601550832236,0,29.874917237800407,169077.32047313137,143170.55991983254,41.99,-87.67,Electricity
24151,2022,LOOP,Office,53053.0,1872.0,8956365.8,69872.7,1183.4,41.88527795660976,-87.62778287517119,0,22.305995890901553,168819.21474751664,1317.035794394285,41.88,-87.63,Electricity
20922,2022,NEAR NORTH SIDE,Laboratory,186803.0,1965.0,30657238.7,38345680.1,6074.7,41.895924108238226,-87.61954552570175,0,32.51928502218915,164115.3445073152,205273.36338281506,41.89,-87.62,Electricity
24338,2022,NEAR NORTH SIDE,Retail Store,209374.0,1996.0,33988213.3,13231193.4,5179.5,41.89259322553828,-87.6243340479495,0,24.73802859953958,162332.54033452098,63194.061344770606,41.89,-87.63,Electricity
23549,2022,AVONDALE,Supermarket/Grocery Store,55024.0,1983.0,8921833.6,9560500.2,1682.9,41.946057604016254,-87.70823010980484,0,30.58483570805467,162144.4024425705,173751.45754579818,41.94,-87.71,Electricity
21932,2022,NEAR WEST SIDE,Office,57251.0,1984.0,9217557.9,2283055.3,1335.3,41.88256340920652,-87.6475357633755,0,23.32361006794641,161002.56589404552,39877.99863757838,41.88,-87.65,Electricity
20964,2022,SOUTH LAWNDALE,Supermarket/Grocery Store,74000.0,2006.0,11664255.5,12227980.2,2185.8,41.85210065324028,-87.68905111060724,1,29.53783783783784,157625.07432432432,165242.97567567567,41.85,-87.69,Electricity
22743,2022,HYDE PARK,Laboratory,85570.0,2009.0,13358444.7,56809.0,4193.1,41.790379013384424,-87.60113496861908,0,49.00198667757392,156111.30886993103,663.8892135094076,41.79,-87.61,Electricity
23315,2022,WEST TOWN,Retail Store,52424.0,1990.0,8012164.6,4459611.7,1292.2,41.906243703084954,-87.6698622812847,0,24.64901571799176,152833.90431863267,85068.13100869831,41.9,-87.67,Electricity
24171,2022,HYDE PARK,Laboratory,284391.0,2015.0,42256906.8,0.0,11638.6,41.79196087387174,-87.60146169258668,0,40.924642481653784,148587.3561399622,0.0,41.79,-87.61,Electricity
23874,2022,NEAR NORTH SIDE,Supermarket/Grocery Store,66570.0,2013.0,9863618.0,3353900.0,1477.3,41.90388396114024,-87.63943720155201,0,22.19167793300285,148169.11521706477,50381.55325221571,41.9,-87.64,Electricity
23225,2022,MORGAN PARK,Supermarket/Grocery Store,61567.0,2008.0,9058190.8,10277600.0,1739.0,41.680332205334544,-87.66258467873885,0,28.24565107931197,147127.37018207807,166933.58455016484,41.68,-87.67,Electricity
22035,2022,NEAR NORTH SIDE,Multifamily Housing,159103.0,2010.0,23312789.6,7578369.3,3473.1,41.89105524147196,-87.62789762934904,0,21.829255262314348,146526.39862227615,47631.84415127307,41.89,-87.63,Electricity
23394,2022,ROGERS PARK,Supermarket/Grocery Store,70262.0,2013.0,10201542.3,3001299.8,1503.1,42.01928855008811,-87.67505850938775,1,21.392786997238904,145192.8823546156,42715.83217101705,42.01,-87.68,Electricity
22012,2022,CHATHAM,Supermarket/Grocery Store,70022.0,1974.0,10026141.0,8379799.9,1765.7,41.7361451282369,-87.62691784397349,1,25.216360572391533,143185.5845305761,119673.81537231157,41.73,-87.63,Electricity
22596,2022,NEAR NORTH SIDE,Laboratory,418826.0,2004.0,59273772.8,59490899.7,10967.0,41.895692401410514,-87.62014286048188,0,26.18509834632998,141523.62269773128,142042.04060874923,41.89,-87.63,Electricity
24051,2022,GARFIELD RIDGE,Supermarket/Grocery Store,50111.0,2002.0,7016668.6,2438500.1,1053.7,41.79435485319725,-87.77052715211342,0,21.027319351040692,140022.52200115743,48661.972421224884,41.79,-87.78,Electricity
22567,2022,LINCOLN PARK,College/University,56025.0,1998.0,7542150.8,20130795.6,2062.7,41.924265261681654,-87.65706425134462,0,36.817492190986165,134621.16555109326,359318.0829986613,41.92,-87.66,Electricity
22395,2022,LAKEVIEW,Supermarket/Grocery Store,74182.0,1982.0,9955587.9,2476400.0,1442.8,41.93547203273165,-87.66865454314257,0,19.44946213367124,134204.90011053893,33382.76131676148,41.93,-87.67,Electricity
20944,2022,NEAR NORTH SIDE,Hotel,440281.0,1990.0,58729940.8,6049269.9,8056.9,41.89482685257429,-87.62439615715573,0,18.299449669642794,133391.94923242202,13739.566095289145,41.89,-87.63,Electricity
21931,2022,ROGERS PARK,Retail Store,78136.0,1980.0,10334166.6,860711.4,1406.9,42.01732936763725,-87.67532015707273,1,18.0057847855022,132258.71045356814,11015.554929865875,42.01,-87.68,Electricity
24245,2022,BELMONT CRAGIN,Supermarket/Grocery Store,64285.0,2004.0,8486787.0,2247499.9,1237.2,41.92629695632618,-87.7856948239922,1,19.245547172746363,132018.15353503928,34961.498016644626,41.92,-87.79,Electricity
23933,2022,NORTH CENTER,Supermarket/Grocery Store,55600.0,2002.0,7306726.2,7832199.4,1378.4,41.943187373182425,-87.68830202070191,0,24.79136690647482,131415.93884892086,140866.89568345324,41.94,-87.69,Electricity
21173,2022,PORTAGE PARK,Supermarket/Grocery Store,70790.0,1997.0,9205524.6,2544800.0,1347.7,41.95355443840363,-87.74505531119503,0,19.037999717474218,130039.90111597681,35948.5803079531,41.95,-87.75,Electricity
